,file name,filepath,blur,brightness,cluster,distance,Labeled,uniqueness,uniqueness punishment,outlier distance,similar distance,score
6106,2819646_005e9_5f1dc079ebb73.jpg,Kartaview_Dataset/Rest_set/2819646_005e9_5f1dc079ebb73.jpg,0.045801837106739,0.43367391011399,23,76.670166,0,0.5574912751757077,1.0,0.0,0.0,0.5883353381027551
6107,2819646_01996_5f1dc1208fe6e.jpg,Kartaview_Dataset/Rest_set/2819646_01996_5f1dc1208fe6e.jpg,0.0362631726629303,0.644770326628912,23,140.720062,0,0.6987362901915718,1.0,0.810595,0.0,0.6166381910556035
6108,2819646_01be4_5f1dc0fac3440.jpg,Kartaview_Dataset/Rest_set/2819646_01be4_5f1dc0fac3440.jpg,0.0311744980218058,0.522575161275833,23,101.558838,0,0.7800692961682013,1.0,0.0,0.0,0.8124329538363542
6109,2819646_03dd5_5f1dc10898d0b.jpg,Kartaview_Dataset/Rest_set/2819646_03dd5_5f1dc10898d0b.jpg,0.0485678640211126,0.473176123229594,23,109.16272,0,0.4223962780441931,1.0,0.0,0.0,0.45576865700989533
6110,2819646_067d4_5f1dc0be07d55.jpg,Kartaview_Dataset/Rest_set/2819646_067d4_5f1dc0be07d55.jpg,0.058845651082068,0.474428667189568,23,140.148682,0,0.534115030611763,1.0,0.0,0.0,0.569605594187655
6111,2819646_06a16_5f1dc0862b402.jpg,Kartaview_Dataset/Rest_set/2819646_06a16_5f1dc0862b402.jpg,0.0435313989459822,0.493124397483164,23,74.440582,0,0.6660903775457209,1.0,0.0,0.0,0.6994528772090756
6112,2819646_09e16_5f1dc13eeb928.jpg,Kartaview_Dataset/Rest_set/2819646_09e16_5f1dc13eeb928.jpg,0.0548445970802683,0.411599766422147,23,103.613831,0,0.6065499776978969,1.0,0.0,0.0,0.6380988854350579
6113,2819646_0a05b_5f1dc15046cda.jpg,Kartaview_Dataset/Rest_set/2819646_0a05b_5f1dc15046cda.jpg,0.214413178835025,0.488165187225088,23,72.989838,0,0.2260771012758375,1.0,0.0,0.0,0.2933679964040969
6114,2819646_0a156_5f1dc0e4253e9.jpg,Kartaview_Dataset/Rest_set/2819646_0a156_5f1dc0e4253e9.jpg,0.059477719163927,0.484903389988632,23,127.214325,0,0.3282325658960658,1.0,0.0,0.0,0.36437327922828283
6115,2819646_0c184_5f1dc11e466f6.jpg,Kartaview_Dataset/Rest_set/2819646_0c184_5f1dc11e466f6.jpg,0.088617363475275,0.523063221508512,23,70.92041,0,0.4495786755972745,1.0,0.0,0.0,0.4934553093677551
6116,2819646_0e85b_5f1dc0f4ebabe.jpg,Kartaview_Dataset/Rest_set/2819646_0e85b_5f1dc0f4ebabe.jpg,0.0414312184730326,0.562454001402849,23,171.002014,0,0.8124769388034382,1.0,0.80659,0.0,0.7278973825681871
6117,2819646_0fa24_5f1dc1053018f.jpg,Kartaview_Dataset/Rest_set/2819646_0fa24_5f1dc1053018f.jpg,0.0300550032928916,0.472916976203392,23,77.201111,0,0.4006765150776982,1.0,0.0,0.0,0.4303333645464461
6118,2819646_0fb18_5f1dc0ef022f5.jpg,Kartaview_Dataset/Rest_set/2819646_0fb18_5f1dc0ef022f5.jpg,0.0869219616737785,0.486557179927508,23,74.249695,0,0.5200336428354077,1.0,0.0,0.0,0.5617458941665388
6119,2819646_10402_5f1dc09221434.jpg,Kartaview_Dataset/Rest_set/2819646_10402_5f1dc09221434.jpg,0.0599354485046981,0.528792530346117,23,65.233887,0,0.4811572398468291,1.0,0.0,0.0,0.5195839560650746
6120,2819646_1241e_5f1dc152aa0c3.jpg,Kartaview_Dataset/Rest_set/2819646_1241e_5f1dc152aa0c3.jpg,0.21714644432982,0.491306913006071,23,67.615204,0,0.3329340135367142,0.5,0.0,0.0,0.23446164128462466
6121,2819646_12e81_5f1dc0a7914d0.jpg,Kartaview_Dataset/Rest_set/2819646_12e81_5f1dc0a7914d0.jpg,0.117767273563157,0.607697616883947,23,91.582031,0,0.4945153622115464,1.0,0.0,0.0,0.5484536977683752
6122,2819646_14676_5f1dc08faad59.jpg,Kartaview_Dataset/Rest_set/2819646_14676_5f1dc08faad59.jpg,0.0386981324382347,0.524934694949397,23,96.253113,0,0.8309948031280068,0.5,0.0,0.0,0.44948376279912017
6123,2819646_151c3_5f1dc0d2594ca.jpg,Kartaview_Dataset/Rest_set/2819646_151c3_5f1dc0d2594ca.jpg,0.0447367686071238,0.582328418753952,23,97.739563,0,0.276071505805102,1.0,0.0,0.0,0.31413528046422434
6124,2819646_159b7_5f1dc0ff790b6.jpg,Kartaview_Dataset/Rest_set/2819646_159b7_5f1dc0ff790b6.jpg,0.0740271925498631,0.553796763080878,23,103.617554,0,0.3257775266734056,1.0,0.0,0.0,0.3682728033374221
6125,2819646_16934_5f1dc078be697.jpg,Kartaview_Dataset/Rest_set/2819646_16934_5f1dc078be697.jpg,0.0836095089764428,0.504689697350826,23,67.229492,0,0.8199249972132137,1.0,0.0,0.0,0.8618813838760435
6126,2819646_176da_5f1dc0c5425de.jpg,Kartaview_Dataset/Rest_set/2819646_176da_5f1dc0c5425de.jpg,0.0991100173267963,0.505178189495216,23,131.09613,0,0.5237955118142444,1.0,0.0,0.0,0.5688764247543645
6127,2819646_188e5_5f1dc112f0746.jpg,Kartaview_Dataset/Rest_set/2819646_188e5_5f1dc112f0746.jpg,0.076815060410622,0.468381039421446,23,125.987366,0,0.487952225804861,1.0,0.0,0.0,0.5267342898580577
6128,2819646_1a247_5f1dc1077a171.jpg,Kartaview_Dataset/Rest_set/2819646_1a247_5f1dc1077a171.jpg,0.0335889395373745,0.514643966538936,23,148.011719,0,0.4250890876806522,0.5,0.0,0.0,0.2449945300747478
