,filepath,uniqueness
259,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_f247d_604c9d580db0c.jpg,1.0
153,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_73ac2_5f544bb89c4cf.jpg,0.883476961946177
237,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_c0ce2_5f6140c9af7bc.jpg,0.8300297782019543
198,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2907442_5a9db_5f34cb24e28a2.jpg,0.7932867415029704
250,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3456005_05667_604aa49ee2add.jpg,0.7881472912929307
72,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2907442_42e37_5f34c477ab5f8.jpg,0.7759899275252843
324,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_70f0f_6032b4e16b564.jpg,0.7621901736514289
61,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_ec6ad_607163500eb22.jpg,0.7377566282218635
295,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_7773a_5f1dc0b9467ad.jpg,0.7375388187110304
186,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_99604_5f613fe134f65.jpg,0.7311370684717113
31,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461585_4969e_604d961bc5e10.jpg,0.7260849617523535
35,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_c332d_5f20a22539eb1.jpg,0.7168275249750361
151,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_3574065b06b7c6269204eb4b99dd9856.jpg,0.7148716095737515
334,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_6dfc4_604c9d907fc0a.jpg,0.7050716303718451
270,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_5571e_5fabfcc2b4bc7.jpg,0.6995630823966426
229,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_123c8_5f544b25b7011.jpg,0.6994958044705195
95,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2907442_3bbcb_5f34cac622e1c.jpg,0.6847140803120747
260,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461585_1a363_604d9682440a7.jpg,0.6801159771898426
34,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_9b04f_604c9dc3effd4.jpg,0.6781383995166678
265,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_dfa6b_5f544b2b1a1b0.jpg,0.6727121338051727
143,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_596bc_5f20a3dcb4de0.jpg,0.6719577785479711
222,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_a22d7_604c9d5244c9b.jpg,0.6695903850073271
119,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_1c17c_607162fa5fdae.jpg,0.6663194889519428
195,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_285fc_5f36c95cc26ef.jpg,0.6658197287889671
319,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_6a740_5f36c8ea8e6b1.jpg,0.6633433266315223
207,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_8fd13_5f544b2873150.jpg,0.6627720138365888
40,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_b9816_5f20a4013ffda.jpg,0.661067529606634
1,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_7e5ba_604c9bd7bc291.jpg,0.6608769113891094
24,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_39e3c_5f614becf0298.jpg,0.6603007736643032
170,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_09555_6032b47cd6ee0.jpg,0.6594304977837132
191,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_58f42_604c9bfcb3486.jpg,0.6591810060783011
278,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_ae7c5_5f1dc0c4154a7.jpg,0.6583824319330643
55,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_a046c_5f544d67b2a28.jpg,0.6578492675207561
264,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_7487a_604c9da14fba0.jpg,0.6566535579403603
197,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_83113_5f20a21546118.jpg,0.6530471111688219
189,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_8da9d_5f614bc63b294.jpg,0.6509527813239511
149,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_c7639_5f20a2228aced.jpg,0.6492972733764208
16,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_435b0_604c9d9d15c02.jpg,0.6486710834516788
188,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_140b0_5f544b0e20931.jpg,0.6446235113083164
161,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_e6a86_5f20a21faff05.jpg,0.6400103928566053
10,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_930b0_5f36c004dd82d.jpg,0.6374016412260631
168,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_b38a1_5f544d8042700.jpg,0.6290204711282303
4,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_0908a_5f36bfff3c753.jpg,0.6276103708212847
315,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_f4477_5f1dc15c3bdd2.jpg,0.6261640168255537
275,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_ae79c_5f36c8df80a31.jpg,0.6198352613308414
181,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_7a833_604c9bde32337.jpg,0.619446745206989
157,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_6141c_5f614072e73e5.jpg,0.6117543276229829
325,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_32ed0_5f614bea1da95.jpg,0.6082379899544482
178,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_bba4b_607162f05a19f.jpg,0.6079768713263686
86,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_d7810_5f1dc115433cf.jpg,0.6079376376283223
205,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_bca1d_5f614c110935e.jpg,0.6063270918998244
243,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548573_c123f_608d8ee871ebd.jpg,0.6026197038155908
43,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_17978_5f544b6346a8b.jpg,0.6014047543785178
303,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912526_0bb3b_5f36a1d8df979.jpg,0.5984072359044623
318,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_4ef39_6032b48577490.jpg,0.5947375956852371
27,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_3ad7d_5f544c36a60c6.jpg,0.5935667174379965
101,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_c9737_5f36bfefd2d27.jpg,0.5905545579942916
21,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_184e2_5f54520b9c77f.jpg,0.5892943607751299
244,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_dd080_5f544eb0293d6.jpg,0.5892349489344247
290,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_26afe_5f544db9b288b.jpg,0.5888569952570888
167,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_afec7_5f20a1f5e2007.jpg,0.5884034082301017
330,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_2a527_5f614be83c0df.jpg,0.5868007232050644
76,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_87f76_5fb3cf431f4b7.jpg,0.5844893712021232
17,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_e2efe_604c9d2bbdf24.jpg,0.5836395298643401
