,filepath,uniqueness
9,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_04dac_5add00b6d4aea.jpg,1.0
387,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_d4d50_5fabfdc096e86.jpg,0.9937844549486382
53,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_d4d5d_604c9d3d5bfcc.jpg,0.9560504229144887
355,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_88d96_5ad36ad89b107.jpg,0.9354332191826715
370,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_134ce_5c9f7ac1a258f.jpg,0.9126195371133438
360,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_3962e_5c9f7ad3bff9d.jpg,0.9056986450184584
186,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_ca538_5c9f7ac1d0ca3.jpg,0.9009812977823421
216,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_748e4_5f614967beda5.jpg,0.8676984416299749
434,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_90056_5c9f7ae9a5c21.jpg,0.8470203608858115
52,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_b72c3_5fabfdc23be0a.jpg,0.8468260473917442
149,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_0911e_5ad36b1f0a028.jpg,0.8091869628746708
108,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_aa766_58933de30ddd0.jpg,0.8071640018928058
239,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_1f9ff_6032b42f0a137.jpg,0.8028516113627029
138,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_93718_5c9f7ac82c3cd.jpg,0.7855785172644332
161,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_fd107_5c9f7aca20a09.jpg,0.7728047286900843
157,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_e319f_5f397065b0f3e.jpg,0.759748832678915
113,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_3e331_604c741d1dc96.jpg,0.7575464195118553
392,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_0412f_5fabfdc3d6019.jpg,0.7559975634090718
413,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_19de1_5f397055d7e68.jpg,0.7539353541415648
127,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_e0415_604c206765258.jpg,0.7484593951520265
511,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_df96e_5fb3cf34ae71f.jpg,0.742978319280536
181,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_3d594_60c3ec38dcfd8.jpg,0.7414656271555573
312,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_d97a4_5c9f7adda4b3a.jpg,0.7405791117373022
367,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2988882_ed38b_5f552682a4569.jpg,0.7319449048440513
435,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_64268_60c3ec14d42ad.jpg,0.723225748113799
