,filepath,uniqueness
572,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_a2cc3_604c9d4c9f525.jpg,1.0
184,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_e6326_5f1dc03319ddf.jpg,0.9810117983867215
447,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_ea5c5_5f36c8ffed4d3.jpg,0.9673845502129611
131,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_57a19_6032b4796d81b.jpg,0.9610696703447935
341,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2834622_268d8_5f22173e3498e.jpg,0.928755729809011
213,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_3d8e1_6032b4651d0df.jpg,0.9266727281776542
153,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_fed1d_6032b42ae0ad9.jpg,0.9194826614954007
102,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_07ccf_604c7464a8af8.jpg,0.9116202722677202
71,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_3ff38_6016ca15a5b4f.jpg,0.8578668612128578
384,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_6ba24_58bcac4c46683.jpg,0.8470394281441044
416,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_8628f_58bcace3264e8.jpg,0.8338422441207421
452,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_030d7_6032b41cb3c40.jpg,0.8304964804881965
264,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_b100e_59284289022e1.jpg,0.8288357266969499
527,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2834622_230f5_5f221702687b8.jpg,0.8248781133964276
468,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_564ff_6016ca15a76cf.jpg,0.8227085476997522
187,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_90c6f_5fabfd6590b31.jpg,0.8149574547926834
511,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2918366_522d2_5f38395c61c2f.jpg,0.8063632807183599
601,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_ee20f_5928429924e03.jpg,0.8019207325645853
509,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_186a2_5fabfd5550358.jpg,0.7969991509188151
519,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_1052f6c2e6f8e10f85fb5d0585794933.jpg,0.7961978521176041
199,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_e8ff7_6016ca4486fcc.jpg,0.7920037770920827
420,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_97f3c_6016ca96d7dfe.jpg,0.7895858947920079
532,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_636b6_5fabfd154b9f3.jpg,0.7854934616880446
323,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_132d8_6032b4af1b793.jpg,0.7817832998853528
