,filepath,uniqueness
282,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_72eec_5cb0fa292ad7b.jpg,1.0
544,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346329_7208c_5ff107144088a.jpg,0.9586289545701651
663,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_f05de_58933f0421562.jpg,0.9574447403312757
422,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_1d379c3ffa0bbe2e1f3dbc6949da6bc5.jpg,0.9452057737120695
140,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_9ad064c63e08601f67e9bccae14880a6.jpg,0.9025977197498042
166,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_9414a_5cb0fa0b5ea1f.jpg,0.8954474347045722
34,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_0ce768ab64cc4fb20e07e620e37df228.jpg,0.8873948589083053
161,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_74bea_58933e025df11.jpg,0.8861805247024612
470,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_fc008_5f1dc02e3f2e7.jpg,0.8719742643621495
463,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_e0cf787b57e89dced7f877c3821a22be.jpg,0.8572252582735107
363,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_3e92f1d0e4024be1e887097b7c09b000.jpg,0.855527931225961
296,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_49305a04e990ff8a6c5221c04e9ada33.jpg,0.8425977360886642
24,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_84690_58933db0e86cf.jpg,0.8413310080148664
257,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_9a7683632f6c1236aa96b22957c3b035.jpg,0.8308049467703786
477,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_b7d56_5f1dc030b6343.jpg,0.8262163300460805
365,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_7802cbf4c2f2ece635344ee2fba7ddde.jpg,0.8219296001573762
486,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_9f8a246d8dbd31ec8e68a153b51970eb.jpg,0.8202855713751502
473,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3270777_33d32_5fb95a265f8b1.jpg,0.8101947356491094
83,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_14996f48923fb3e1c804ff9a9b787fba.jpg,0.8094024450001137
460,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_622c5220113c15515f0bf27d5ba4f330.jpg,0.808176547803634
625,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372782_fe5df_5cb0f01f17816.jpg,0.8043231033262538
484,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_9c0fb_5f1dc02bde049.jpg,0.803297159329519
596,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_cd7c0_5cb0fa4729e3a.jpg,0.7954692043525613
48,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_ab089fb08cd1c511d6e785028d5cba31.jpg,0.7933032291521362
438,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_48393cd570a2b46e278ad4f566946f80.jpg,0.779046679088262
447,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_23949_5cb0fa2a63f28.jpg,0.7728282773443902
215,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_799ba_5cb0fa06f3dcc.jpg,0.7717188259182659
466,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_34381a90ec591ff88e2237a484fcdaa0.jpg,0.7709635998809264
245,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_82344ab6ddf5ae6876d7f3e8e87d0a40.jpg,0.7613150404337471
443,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_2da27f1206ea26cb3f2e6e7caf028add.jpg,0.7586968928982176
458,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_f045b_5cb0fa2f388b4.jpg,0.7525929018706312
246,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_564ff_5cb0fa25ec621.jpg,0.749096252948961
0,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_8e471a545153a90d572e5761f5601895.jpg,0.741006187156151
423,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_c6f99671e36edbd0b230bd33b81581bc.jpg,0.7394968912589158
421,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/7022_47b84_5750798082574.jpg,0.7367969270680025
433,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_ea30d_5cb0fa1ec9cef.jpg,0.7360535447523311
11,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_034ab3c1207ccd4411641f0ec3940b85.jpg,0.7326230262867558
469,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_136ecf9252cc07141c1fa28adcd4f0b1.jpg,0.7284365591651465
93,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_5ea9b_58933e083682e.jpg,0.7274859503333843
327,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_3358a13678a6f0e4201d7d74ec37d370.jpg,0.722416232106366
385,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_cfb2b18a9555f5c98791a16ba40ec4ff.jpg,0.7165833500056704
650,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/7022_e71d3_5750794c93bf1.jpg,0.7162133791799
229,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_f18ad_58933e26877f7.jpg,0.7161030699895016
455,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346329_8ee4b_5ff106fb93a2a.jpg,0.710684355795338
118,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_ede76b3c32e81cbb1334d4233e9e0e72.jpg,0.7083164830687297
328,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_0f838f4852b8e6d4e49a004321dbb1e2.jpg,0.7078231400322108
352,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_b07fd_58933e28593d2.jpg,0.7070338281472477
129,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_4f42855e8da99b4e17c6ad0a203656b9.jpg,0.7051249197789181
517,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_aeca0db63916ed4c4ce76036bf34f3ca.jpg,0.6973695549111616
163,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_9994e3dee9038697f29a421d0fe395c7.jpg,0.695318928861402
54,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_ab178b3d3dc88b7ae1bbb4ae26b3f3b1.jpg,0.6934485950431194
547,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_7bab8a988de67420b4f1ad1c690b11cb.jpg,0.6907507897164359
13,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_88a06b72fc3fd73219509f53f96ec498.jpg,0.6884742297857886
349,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_e0e28_5cb0fa0e37f1a.jpg,0.6866873231921649
1,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_847463ee870eb95dcfbb795a73d65ecc.jpg,0.6855513082445124
594,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_ec13d5b893e9778dceaf46194722fad7.jpg,0.6855074182357133
465,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3270717_4e1e5_5fb954cb1d8c8.jpg,0.6853989080615186
474,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_b5bce_5cb0fa3f2ba4c.jpg,0.6814868210746586
613,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_297a3_58933e120ad2b.jpg,0.6801860862520687
585,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_b3742654d8251ba2cee69e2f439ea1b5.jpg,0.6788566444611861
580,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_fc12b9432319801b2afc72dcd6e5c227.jpg,0.6788460974135063
187,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_802cb_58933e2512e45.jpg,0.6787008568224381
642,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3681029_2a878b2b7e845f566e49e08c0cbd76eb.jpg,0.6784380458202999
461,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_08a1d61ccc7266e4822ba4770cc7efb6.jpg,0.6756462159473192
273,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_a41d5_5cb0fa417cff5.jpg,0.6753858568186049
424,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_db8e7_5cb0fa2096904.jpg,0.6745386269953024
185,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_0f991af51fcb977c056d1546863dfbab.jpg,0.6728662452499784
252,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_805b1_58933f68d8e42.jpg,0.6724914827308892
224,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_f867e_5cb0fa2a93e82.jpg,0.6724069884200822
