,filepath,uniqueness
177,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_c26a7_58933f49cde2e.jpg,1.0
473,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_d7c07_60c3ec27419c5.jpg,0.9717723308996814
144,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_9c6c9_5fabfd3055a36.jpg,0.9274324202722186
81,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_4f7fc_5c9f7aca24928.jpg,0.9255821924760058
333,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3681045_eaf40c153f9122e6f543b99cc0a19c74.jpg,0.9255096729868271
19,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_9284f_5f56ef3f8ff16.jpg,0.9248559696396811
433,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_86fd4_6032b4486c3ff.jpg,0.9205962481311205
393,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_6c32d_5fb3cf8f46673.jpg,0.8687180791520108
320,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_3c276_604c20ae05b86.jpg,0.8378327208081229
367,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_9bca1_5c9f7ac842e71.jpg,0.8351236723460592
456,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_eaff0_5fabfd06681ac.jpg,0.827993490312054
454,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3270777_6aebb_5fb9595d1d11b.jpg,0.8267084029981691
267,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_4bb6d_5f36c011e4985.jpg,0.8265110944378186
143,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_001ae_5f56f7538cee0.jpg,0.8265012631088603
42,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_e1c9b_6016ca090e915.jpg,0.8253355130952831
210,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_0cdea_5f36c009bb378.jpg,0.8217060756043544
213,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_d0096_5c9f7abf3b0d6.jpg,0.8206919523611014
429,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/49207_d01cf_58a9eaeb0ce17.jpg,0.8158305352804466
526,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_eacf1_5f36c0113e3ed.jpg,0.8157881033611875
395,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_07af5_5fabfd082e198.jpg,0.8121534931350493
259,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_af7f8_5f544b43e8408.jpg,0.8111447457436656
71,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_28487_5add006c55f38.jpg,0.8083786288274398
226,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_b5bce_5e7f48fb6a2a0.jpg,0.8077948654076696
192,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_edab7_5e7f48b424c1a.jpg,0.801086955257432
227,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_caaea_5fb3cf23e295a.jpg,0.8007943933280077
263,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_de7da_604c9d29dd84a.jpg,0.7970201786864519
224,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_8535f_5fb3cf75b4f49.jpg,0.7965824021221096
137,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_8a0830f6ec7d80bb8de45029fa96a5ee.jpg,0.7962486582229714
428,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_592c6_6071633b6c658.jpg,0.7962189336883666
425,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_df161_5f56ee75804d9.jpg,0.7911783202773328
397,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_3d0a4_5f56f660aafaf.jpg,0.7846426781256611
432,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_c3584_5f39705ad64ff.jpg,0.7846420939483969
463,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_521db_604d612e20964.jpg,0.7842338405812395
218,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_7c2b5_5add00f799bed.jpg,0.7819877100797382
515,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_2f126_6032b451aec6c.jpg,0.7797679797050912
360,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_5f8b8_60c3ec2dd9ea0.jpg,0.7780340381910569
142,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_39ccf_5fb3cf70c58d8.jpg,0.7771281834689974
424,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_e8966_6032b41ee98e6.jpg,0.7752083493012121
511,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_5f0f6_5fabfd63e86ab.jpg,0.7662944308056584
541,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_4a9ce_6032b45dc3089.jpg,0.7654740976385835
452,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_8252d_5fabfd0a226fd.jpg,0.7652155421400626
520,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_eb0d4_60c3ecc624565.jpg,0.7639329682362259
197,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_58a3b_608d9e647e26e.jpg,0.7592653374928142
458,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_d20ad_5fb3cf353f780.jpg,0.7592441447033975
398,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_73150_604c21037cd06.jpg,0.758161870494968
40,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_66c4a_60c3ec9ae9387.jpg,0.7555936985941574
382,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3640973_1be95_60bc3a4b2e657.jpg,0.7552973916610529
478,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_e57eb_5fabfd2e9abbe.jpg,0.7545864095974353
121,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_634b1_5928429ddaa43.jpg,0.7517710222622311
136,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_9156d_6016ca882d912.jpg,0.7502464855662818
240,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_c4c97_5e7f48fd6b794.jpg,0.7495783736727228
129,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_533e0_607163289c109.jpg,0.7483938253097577
229,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_4b8f4_5f56ee0611215.jpg,0.7465379773235657
402,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_af661_60c3ec90b062a.jpg,0.7452871406058078
464,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_573da_5fb3cf30c5821.jpg,0.7430398037426963
375,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_5aa7f_6032b4528261c.jpg,0.7395127894223442
409,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_ddcdc_5f56ef7eea96d.jpg,0.7394836971560622
480,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3270777_48ec3_5fb9552c72667.jpg,0.7388046477708454
327,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_cc822_60c3ec668c365.jpg,0.7385166713798856
235,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_f3b81_5fabfdbd3bf2e.jpg,0.7336257543295149
386,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_6c946_5919bfb4a0b34.jpg,0.7326355093409931
69,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_03722_604d6104a7a75.jpg,0.73116384467915
487,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_d36bb_58933f4c651eb.jpg,0.730410979668115
2,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_35eee_5919c13b3280d.jpg,0.729083318252121
376,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_c5b63_5f56f40dce87a.jpg,0.7286128245462231
423,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_5e156_60c3ec9c6032b.jpg,0.7280738534810303
559,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_b1ae9_60c3ecc186bd2.jpg,0.7262713118848295
545,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_d2110_5f1dc0390bbc2.jpg,0.7244607765003777
268,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_4ed30_5f1dc037cafaf.jpg,0.7225730816065131
79,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_37173_5f56f6134a323.jpg,0.7205327754902874
337,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_175e5_60c3ec9d37fc5.jpg,0.7198758751768604
486,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_d7887_5fabfd33f0adc.jpg,0.7193649460008911
413,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_58f73_604d6135417d6.jpg,0.7188022331571242
549,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_0e579_5fabfd3aa334e.jpg,0.7187127064931064
154,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/4442793_fff5a_61f490c37504b.jpg,0.7168576838053564
455,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_d1c23_5f56ee0e12e95.jpg,0.7157169667626146
164,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3641033_3993b_60bc3eb358f52.jpg,0.7127694052504026
407,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_f7d19_5fb3cf7b6af37.jpg,0.7108452710705917
309,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_97277_604d61d3dcafa.jpg,0.7097510522122619
406,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_23052_58bcad376257f.jpg,0.7089905421647982
503,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819630_1ade2_5f1dbffce7d34.jpg,0.7084303501022846
555,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_d7103_604c74cc4b37a.jpg,0.7047365813271574
58,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_f5333_604d61b7c280f.jpg,0.704458706949056
274,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_81ab6_5f36bffa36ec3.jpg,0.7037939740985714
159,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_f2c87_5e7f48fbe7408.jpg,0.7031612316484818
523,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_4e594_5fa98f37e5b57.jpg,0.7021972116391586
165,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_47b84_5919bf89dbf55.jpg,0.7020709227429153
350,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_3dea3_58bcacbf56ee8.jpg,0.7019629578956191
420,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_a09e5_60c3ecb1bd63f.jpg,0.7015658437059542
133,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_c78a8_60c3eca9d9261.jpg,0.7014137542128284
25,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_92b95_5e7f48fdaf735.jpg,0.6999007383567578
330,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_469fd_58bcad3ce92ca.jpg,0.6991467810308699
111,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_0f50a_5fb3cf2dcb7a3.jpg,0.6991295493771166
492,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_9af3c_5fb3cf572b44e.jpg,0.6983446185553103
313,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_e5429_5f56ee2dda064.jpg,0.6978075548826392
481,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_0e19c_5f56eff39264c.jpg,0.6969523598191117
245,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_b2639_604d61bdbf319.jpg,0.6965468012443164
271,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_0080a_5fabfd2489176.jpg,0.6962803309897072
361,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/51004_df9b2_58bcac227f082.jpg,0.6961545430459984
147,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_5c137_5fabfd048d843.jpg,0.6955943380116422
446,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_d7c86_60c3ecc6cf08b.jpg,0.6955301557020911
363,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_32a70_608da0098fb6c.jpg,0.694194239421679
443,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_aefb3_5f56f0600602b.jpg,0.6934424249090194
529,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_afc7c_5f56f314e13fd.jpg,0.6908189693846887
427,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_9bce0_5ad36af62ce64.jpg,0.6907788717031308
574,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_bcff9_5fb3cf7c9cdcf.jpg,0.6898383910051243
303,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_7a7d2_5fb3cf8fc8b56.jpg,0.6881069428083767
50,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_b238c_5f927ed738224.jpg,0.6879014395367047
414,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/47421_826da_58933f5820157.jpg,0.6876150446709618
474,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_841e5_5fa98f52569a3.jpg,0.679504930098325
308,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_c66aa_5fabfd35b19ad.jpg,0.679208750850173
553,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_84b13_5919bfd7406b0.jpg,0.6789558696937652
188,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_6a63c_5add00589e7b1.jpg,0.6787986582694194
140,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_a22eb_5f39703a04866.jpg,0.6772124934845564
195,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_39d78_5f36c006f1716.jpg,0.6752486549658312
284,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_ff41c_5fabfd29921a9.jpg,0.6738715525463783
439,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_c13e6_604d61e0d44dc.jpg,0.6738390033415359
265,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_4196d_60c3ec57b1380.jpg,0.6716816016751367
561,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_9457c_5f56f3e67b0cf.jpg,0.6708076886294827
495,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_72e79_5919bfe29235b.jpg,0.670254726827354
221,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_281d3_60c3eca897464.jpg,0.670244501600954
230,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_41bea_5fabfccbaac8a.jpg,0.666078988672432
319,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_49fb8_5f544ad281392.jpg,0.6643899151266094
72,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3270777_5ecf4_5fb9570944566.jpg,0.6635348869493064
551,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3270717_076bf_5fb95428d1f7f.jpg,0.6633197863416413
450,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_d984f_604c20c39e3e0.jpg,0.6628549560056566
351,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/49207_07aec_58a9eac6c7877.jpg,0.6624096253149875
462,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_0ff4b_5f56ef1d1cae8.jpg,0.662012625505877
124,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_9cd78_60c3ec49b596b.jpg,0.6594172670745251
476,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_70e14_604d61ce74d02.jpg,0.6589492280192448
99,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_3638f_5f56f7a068bf3.jpg,0.6588737283575336
299,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_24929_5fb3cf1d67ec8.jpg,0.6582808635708666
65,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_a5312_60c3ec8ed772f.jpg,0.6571368617421617
110,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_fd15a_60c3ec544859c.jpg,0.6568292780343506
233,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_67747_5fabfcf985510.jpg,0.6568089188097054
401,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_f2b6e_592842913885a.jpg,0.6566805961230853
181,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548573_cd9ce_608d8efe4b24a.jpg,0.6559951337236309
556,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_987eb_5919c0aea29ba.jpg,0.6549858115158339
211,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_2f4e3_5f36bff4a19e7.jpg,0.6548657617296887
499,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_8f51b_5e7f48facd1ab.jpg,0.6543400115301223
500,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_b07fc_5add0081b0649.jpg,0.6527959681840367
118,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_41a10_60c3ec861ce74.jpg,0.6523968072535331
422,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_63c54_5f36c01294bde.jpg,0.6515060724257475
194,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_e1c9b_6032b465d6f1b.jpg,0.6513782251336335
132,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_d1165_5f92812d93cf6.jpg,0.6509684774879109
564,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_1d40b_60c3ec19c7c2c.jpg,0.6502548747531371
76,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_db8e7_6032b44e7dee0.jpg,0.6497786937343685
489,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_a22f4_604c21098638d.jpg,0.6493561404989932
