,filepath,uniqueness
75,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_4ac53_5f56eeea01cf0.jpg,0.6838603843566126
483,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_cd0d1_5c9f7ac8e149f.jpg,0.6822750134867033
3,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_222e8_5ad36b0549aac.jpg,0.6818811944345353
174,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_44c3b_5fabfcf09693f.jpg,0.6818093559990527
565,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_de0c0_5f2a0bc71a25d.jpg,0.6789351274106729
422,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_5cdff_5f36bfdc12438.jpg,0.6782652999249211
336,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_800ec_608d9e7e6528e.jpg,0.6776392836860315
16,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_55633_5ad36af9b050e.jpg,0.6758264307860818
338,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_ac42f_5ad36af08e7d8.jpg,0.6758128833574185
385,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_d98a2_5f36bfe6f3dcc.jpg,0.6747288825384602
482,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_13cca_5f2a0db3e82db.jpg,0.6741667005258986
40,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_6e25b_5ad36ad327735.jpg,0.6741588769430837
27,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_f6c43_5f56f62eb8245.jpg,0.6718367123555177
535,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_a1e9a_5f36bfe5a771c.jpg,0.6713653842439733
353,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_12cd2_5ad36afdbae70.jpg,0.6701742010382788
236,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_1a50d_5fabfd262cf10.jpg,0.6695938451591077
537,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_1f722_5f36bfe651862.jpg,0.6689717773057863
170,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_f3708_5ad36afa6a8fb.jpg,0.6677402847597487
501,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/4442793_cede1_61f49340cb520.jpg,0.6670500568926344
432,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_8b106_5ad36b173c5ee.jpg,0.6659044330618963
597,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_66220_5f36bfb6c6d50.jpg,0.665695053402086
102,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_fb6a2_5f36bfdcb8af9.jpg,0.6646593879805893
58,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_c9468_5fabfd27c2984.jpg,0.6640446750784877
507,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3270717_d2f1e_5fb954cded9fe.jpg,0.6635804770232027
580,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_479cd_5ad36b0996466.jpg,0.6620977587353183
349,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_9270b_608da00751913.jpg,0.6618635914584692
528,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_f5b2e_604d61bbc9bc0.jpg,0.6607127407234168
238,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_ffeb1_5ad36ae6db868.jpg,0.6601695245184831
6,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_9316d_5ad36b04915d5.jpg,0.6594762208918197
575,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_2ba55_5f36bfdec58f4.jpg,0.6592834955497434
467,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_84fcf_5ad36b1389333.jpg,0.6568195921398992
562,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_05133_5ad36b1221fd6.jpg,0.6566587909228249
585,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_0c1ac_5add00a6c9d94.jpg,0.6557132065047531
485,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_ddc6b_5ad36b14ec0fc.jpg,0.6545906563131558
497,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_dfa8d_60c3ec7286a85.jpg,0.6545545871648684
305,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_91060_5f2a0bb38adbf.jpg,0.6543929528697214
244,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_7a6f8_5f9281309531d.jpg,0.6543265669524949
340,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_3ca96_5f56ee0a93b3b.jpg,0.6539801330850534
259,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_893e4_5add0035a5191.jpg,0.6512127456050122
454,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_81ff2_5ad36af4298c2.jpg,0.6509750358113582
18,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_0b21a_5f928157ec44e.jpg,0.6509337065037906
442,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_74c64_604d61deeeca7.jpg,0.6502960221048912
490,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_f465f_604c9cc52233c.jpg,0.6500097644195223
456,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_69833_5ad36ae947e62.jpg,0.6489147081179619
218,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_d562e_5f927fd23c37f.jpg,0.6487418127316412
112,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_b5768_5f928072d2796.jpg,0.6485963093121094
474,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_fa706_60c3ec7cdf275.jpg,0.6482001643521037
604,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_203f8_5add00d35a9e3.jpg,0.648182854969872
134,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/4442793_9e042_61f4934ece10a.jpg,0.648005804267732
258,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_a290c_5fabfd213598b.jpg,0.647628484330025
395,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_cf0a5_5c9f7acb042fe.jpg,0.646581354149586
548,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_614d3_5ad36b2862aaa.jpg,0.6455179149495277
578,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_95d3f_5add0089f12b0.jpg,0.6451061251255985
114,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_e02f9_5f927edc0ffba.jpg,0.6447265232745997
465,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_4cdda_5f2a0eb3a4edc.jpg,0.6436288627697452
96,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_0000d_604c9d06b853b.jpg,0.6424505147845596
181,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_82c41_5f92800957f63.jpg,0.6421143070437305
240,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_09f6c_604c21149f567.jpg,0.6417056479273187
584,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_26a74_5ad36b25a481a.jpg,0.6405085535542997
546,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_0d3c9_60c3ec1a51556.jpg,0.6394905502761983
188,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_96eaf_5add008aef891.jpg,0.6392636338910801
459,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_a158a_604d61db67919.jpg,0.6383961267067522
491,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_7a496_5f2a0eac37ae6.jpg,0.6382187982962512
115,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_3f0e6_60c3ec7c75fa1.jpg,0.6376134162755838
256,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/4442793_58d8a_61f49325c4a0f.jpg,0.6361368027879947
489,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_890dc_5add00d1da5a4.jpg,0.6351018588302444
587,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_ace0e_5fabfce73ff76.jpg,0.6349327309369502
269,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_6a21e_5f56ef5acaf43.jpg,0.6335496070011943
506,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_2500a_5f56eea9bd158.jpg,0.6301192744120155
333,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_4e614_604c9d0526c2c.jpg,0.6300405010097281
378,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_8a087_5ad36b0838ca0.jpg,0.6284473370514295
433,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_30716_5add00d5d2a35.jpg,0.6274477138030606
428,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_0540c_5add00edca7d9.jpg,0.6267667863169851
458,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_a4ed4_5f36bfe44293b.jpg,0.6264692921596218
135,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_5e686_604d61c18de34.jpg,0.6262033621388982
