,filepath,uniqueness
0,Kartaview_Dataset/Rest_set/3317197_b4ae2_5fce4778288ce.jpg,1.0
1,Kartaview_Dataset/Rest_set/2937366_06fea_5f3f1ff71bd35.jpg,0.9688198260532348
2,Kartaview_Dataset/Rest_set/2912526_63857_5f36a1c14cb74.jpg,0.96420639950775
3,Kartaview_Dataset/Rest_set/3235117_c234e_5fabf5ff666f3.jpg,0.9095245072178738
4,Kartaview_Dataset/Rest_set/3235117_addc5_5fabf574a73f1.jpg,0.8322548392150948
5,Kartaview_Dataset/Rest_set/2912526_58265_5f36a4236f2da.jpg,0.8185263277179095
6,Kartaview_Dataset/Rest_set/3235117_f5e4c_5fabf60f775e5.jpg,0.8142337101914588
7,Kartaview_Dataset/Rest_set/3402213_c2885_6016ca9ac8f0e.jpg,0.7679557819764413
8,Kartaview_Dataset/Rest_set/3317197_bc262_5fce477cb6f42.jpg,0.7643986417619507
9,Kartaview_Dataset/Rest_set/3235117_60842_5fabf55a70773.jpg,0.7546994310575046
10,Kartaview_Dataset/Rest_set/2937366_0e723_5f3f1ff0084cc.jpg,0.7421342698636966
11,Kartaview_Dataset/Rest_set/3402213_cd7c0_6016ca9b81794.jpg,0.7371350158001246
12,Kartaview_Dataset/Rest_set/3235117_fad79_5fabf60ddc1d1.jpg,0.7290496393961701
13,Kartaview_Dataset/Rest_set/3317197_148f5_5fce477e1e8aa.jpg,0.7265857451809344
14,Kartaview_Dataset/Rest_set/2913090_dfbd0_5f36cdda57195.jpg,0.719570077915262
15,Kartaview_Dataset/Rest_set/2913090_72aed_5f36c98437365.jpg,0.7186915152575308
16,Kartaview_Dataset/Rest_set/3235117_855f1_5fabf614450ef.jpg,0.7174779506666031
17,Kartaview_Dataset/Rest_set/3455945_f8c1d_604a9fe1617e0.jpg,0.7145796010190055
18,Kartaview_Dataset/Rest_set/2907442_4a23e_5f34c45b37f7a.jpg,0.7059019834257871
19,Kartaview_Dataset/Rest_set/3493677_fad83_607162f5c20c6.jpg,0.6979384594256509
20,Kartaview_Dataset/Rest_set/3235117_36861_5fabf61924c92.jpg,0.6977628667422067
21,Kartaview_Dataset/Rest_set/3235117_4e750_5fabf55c0b26a.jpg,0.6955454625383504
22,Kartaview_Dataset/Rest_set/2937366_3ddc0_5f3f2037a9fcc.jpg,0.6879406072609956
23,Kartaview_Dataset/Rest_set/3317197_80609_5fce477f857a4.jpg,0.6874774057151845
24,Kartaview_Dataset/Rest_set/2819646_ea3be_5f1dc122d2c98.jpg,0.6858565404360625
25,Kartaview_Dataset/Rest_set/2912526_a34ab_5f36a1cd44304.jpg,0.682603678162903
26,Kartaview_Dataset/Rest_set/3235117_8d391_5fabf605d3b5d.jpg,0.680927159990872
27,Kartaview_Dataset/Rest_set/2912526_1ed11_5f36a414d50af.jpg,0.6789369133094663
28,Kartaview_Dataset/Rest_set/3235117_8e2b8_5fabf61776fa2.jpg,0.6772505282872554
29,Kartaview_Dataset/Rest_set/3235117_595a0_5fabf5763882a.jpg,0.6720031698042527
30,Kartaview_Dataset/Rest_set/3235117_072ee_5fabf61aad203.jpg,0.6709250370450706
31,Kartaview_Dataset/Rest_set/3458109_c8b6e_604c1f919d282.jpg,0.6693507450378393
32,Kartaview_Dataset/Rest_set/3235117_8ae01_5fabf577d52a4.jpg,0.6654271714437147
33,Kartaview_Dataset/Rest_set/3346325_0d4b7_5ff1051fba58a.jpg,0.6515513226012559
34,Kartaview_Dataset/Rest_set/3235117_4568a_5fabf61e0806f.jpg,0.6514903440256005
