,filepath,uniqueness
89,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_a5a55_5f20a323504ce.jpg,1.0
130,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_50ee9_5f544d4df06a3.jpg,0.9974699335227103
69,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_9f211_604c9d312c1a5.jpg,0.9168593368014744
125,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_d4c6e_5f20a1e1dbe68.jpg,0.9093463307014834
65,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_3c07c_5f20a18d95e04.jpg,0.9082061934813555
191,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_b7041_5f61406fd300d.jpg,0.8930928503347406
120,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_9cdee_5f544facbadff.jpg,0.8597702576176667
174,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2834622_40811_5f221b651a32d.jpg,0.850597482589622
38,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_f05c1_5f61400478cdb.jpg,0.8349685939180086
158,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_83952_5f20a1d427412.jpg,0.8332730017407758
144,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_27cc1_5f544c0a5364a.jpg,0.8152758962898417
141,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_e1db7_5f20a2599ecc6.jpg,0.8047059489017536
163,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_ad06f_5f544fb09a250.jpg,0.8029548995744615
184,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2834622_2e9c7_5f221c35d23b2.jpg,0.7985328770608022
173,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_d8b13_5f20a31a3de4d.jpg,0.7930645949998782
62,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_2b6b7_5f20a395df8a8.jpg,0.7915537310225945
165,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2986666_b8bea_5f544fb2f2767.jpg,0.7897786467390289
29,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_cbb6f_5f20a36570839.jpg,0.7896247516429934
105,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_e3f0a_5f20a242cc8f7.jpg,0.7832292175939898
176,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_75f9d_5f20a1c8f2189.jpg,0.774704714858437
74,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_07b82_5f20a205577fe.jpg,0.7645699172523821
54,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_27b6e_5f20a20254bea.jpg,0.7620418068310736
4,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_20604_5f6140088e549.jpg,0.7434827002774682
140,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_4d326_5f20a20ad61ba.jpg,0.7415507454294437
20,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_9f18f_5f20a29898c57.jpg,0.7401885287578787
40,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_758a0_5f20a29b15138.jpg,0.7339183552280958
30,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2828646_e1fbd_5f20a3d14487f.jpg,0.7328619901476412
