,filepath,uniqueness
27,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_3fbac_5ad36ae0cc1b3.jpg,1.0
15,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_8ea70_604c20e1d348a.jpg,0.9887556333889009
61,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2918366_d80ab_5f38372821adb.jpg,0.9867844761462481
144,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_c9d7c_60c3ecc667436.jpg,0.9779233506763904
188,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_eb281_6016ca705426a.jpg,0.9480928486279241
36,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_59a41_6016ca0f3e877.jpg,0.9388845497307423
190,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_ac089_5919c08f65a39.jpg,0.9246012787789313
268,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_b1ec8_6016ca8087ab2.jpg,0.9113638403144908
245,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_67401_5fb3cf61b2790.jpg,0.9027090796954322
208,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_af9b8_6032b453d6ecd.jpg,0.8974890732216324
43,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_21830_6016ca718ee41.jpg,0.8672971194555863
74,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_59956_604d624a0ff51.jpg,0.858671277652755
42,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_8584f_6016ca5a62805.jpg,0.856634247200133
211,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/186548_b3c43_5919c34494e1d.jpg,0.8510392715128526
232,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_fa811_6016ca868fb52.jpg,0.8381937100290165
170,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_54740_604d620719d08.jpg,0.8377111574285213
186,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_6f186_6032b4589d685.jpg,0.8306659830352492
240,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_55242_6016ca76a8a1e.jpg,0.8294973032560325
227,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659305_d7c86_60c43c276db4c.jpg,0.8234361372688906
105,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_4a957_60c3ec40c8bfa.jpg,0.8187631818303434
91,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_c5d59_5fb3cf2977a23.jpg,0.8172793685824488
97,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_e8242_5add0082f3405.jpg,0.8132499947491847
231,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_e2541_6032b42a829e5.jpg,0.8086588049647617
303,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2993674_2bc3b_5f56f3e86169d.jpg,0.7989121297144306
90,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_5a95f_6016ca8029b37.jpg,0.7966990553091711
224,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_4bdc5_5fabfd6246307.jpg,0.7871715190146692
219,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_f2c87_6016ca8117e5d.jpg,0.7859862377857421
107,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_e3216_5fb3cf6388233.jpg,0.7831887922230802
135,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_a41d5_6016ca9346278.jpg,0.7827175351285647
143,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_e0e28_6032b4322a230.jpg,0.7821876799073801
299,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_d89d6_5fb3cf225e789.jpg,0.7818690170259506
17,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2918366_b39b3_5f38385d25bc7.jpg,0.7732013961399202
65,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_648b9_6032b4282259b.jpg,0.7723445895311993
258,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_0887d_6016ca6236e30.jpg,0.7716897358306638
202,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_aa1d0_6016ca6f3e306.jpg,0.7603407470172848
280,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_129e4_6032b42516915.jpg,0.7583385739794894
158,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_f0d0b_6032b427650d7.jpg,0.7551210371235362
263,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3270717_fdf9a_5fb9544403029.jpg,0.7549851934558583
147,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_59a4d_6016ca6470c3e.jpg,0.7535933141096968
133,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_93376_5f36c0108af0c.jpg,0.7521644557171663
48,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_6e07c_60c3ecbb81b3f.jpg,0.7469679435353099
25,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_4ef8e_604d61d92b28e.jpg,0.7423409737568077
291,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_d0828_604d621c269be.jpg,0.7416881374205382
11,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_03ab3_5ad36ae559417.jpg,0.7403598681329653
256,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659305_b1ae9_60c43c374a04e.jpg,0.7385214928475633
153,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659305_aae60_60c43bb17cf03.jpg,0.7370236669065654
