,filepath,uniqueness
391,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_fb1d2_604c9d4340c7e.jpg,1.0
404,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_eb935_5c9f7ac5bbae7.jpg,0.9590396995848055
4,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_1e20e_5fb3cf8d0842d.jpg,0.9124283796015256
266,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2918366_2813a_5f3834c598c4d.jpg,0.8817977644622546
230,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_40460_5f36bf5fc478a.jpg,0.8757861969487729
353,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_ca172ebcf92b2543d6046e2eed7a9501.jpg,0.8748197673865197
233,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_61088_604c9de05ac2f.jpg,0.8555002248764644
143,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_d70f0_592842b8a5339.jpg,0.8496710356454541
400,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_73e26_592842d29082b.jpg,0.8411131307790005
97,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_f905a_604c9dfbc7a8c.jpg,0.8246298642874136
88,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_a9f9c_5add00bc79dd0.jpg,0.8069642424930143
360,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_6e253_5add00ac0f571.jpg,0.8065664185636857
370,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_9bb75_5f614684b5f31.jpg,0.8042411637729474
124,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_a59d8_604c9d505e69d.jpg,0.7887984292780562
317,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_474a5_5f3973cebfce6.jpg,0.7801668721765748
86,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_cf5d3_5e7f48c0d70cf.jpg,0.7600405679719345
170,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_99bb3_5fa98c71a3ed8.jpg,0.75758912817454
129,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_caeb0_5c9f7ad62b5e4.jpg,0.7490750443765796
267,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1372846_fa811_5cb0fa4155ed8.jpg,0.7462990751517722
12,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_65ee7_604c73c8396bb.jpg,0.7449366750469969
248,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2918366_5c57b_5f3834bbc5b7a.jpg,0.7343126477880356
91,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_f385d_604c9bdbdc236.jpg,0.7334276483550791
295,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2907442_023e8_5f34c8625933b.jpg,0.7317980500471172
198,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_5670e_6016ca2c1508e.jpg,0.7311239227950141
216,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_d7f07_5f614964acda0.jpg,0.7285624666811258
11,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_59aa2_5c9f7ad384d7a.jpg,0.7234162431574294
34,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_949ba_5e7f48c89c76f.jpg,0.7209538536892245
134,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_98e30_5f36c8fde911d.jpg,0.7178195278024098
152,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_aee16_5f3970b44d1fa.jpg,0.7141955152208209
254,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_54f32_592842c73e9b3.jpg,0.7129314091037476
61,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_2558a_604c9cb1aa784.jpg,0.7092654135955342
53,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461585_e5c80_604d96a6245aa.jpg,0.7077390575803667
256,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_bd5f6_604c9deed0b0d.jpg,0.70645602425976
412,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_b2334_604c9d06ed247.jpg,0.705321311538998
313,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_61cd1_5ff108b710a41.jpg,0.7042066803154228
120,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_02e50_5f3973d92c76c.jpg,0.7039448340544323
368,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/186548_7df7d_5919c437f1ba6.jpg,0.6966199507815426
271,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_3a823_5ff108bc30f5b.jpg,0.6957775531114982
109,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_b702f_5f61499157f60.jpg,0.6947932483676854
2,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_7ab58_5f36cbb730f6f.jpg,0.691173075101492
83,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_24359_5f36c932227c8.jpg,0.6902088464923848
328,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_25c23_5f36bf4e9b72b.jpg,0.6898880992309856
20,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_cf0a5_5e7f48c3a83e9.jpg,0.6897569497315127
51,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_8988d_604c9de8899b3.jpg,0.6893537884555067
253,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_a4630_5c9f7aea8140f.jpg,0.6847044357827506
206,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_4ef39_5e7f48da8793b.jpg,0.6835604277615691
22,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_44e44_5e7f490209348.jpg,0.6832942904024683
165,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_8df7b_6032b40beca46.jpg,0.682417942267453
222,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_1f412_5f6149f58fbb9.jpg,0.6824053478916425
200,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402193_d02e69fad6bbd51b89915548c29c2a91.jpg,0.6822876629274698
339,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_70262_5f1dc0b806895.jpg,0.6819377686292593
102,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_2c216_5fb3cf33d779e.jpg,0.681349986804314
192,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_cd7c0_5c9f7af4e2064.jpg,0.680919660198608
321,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2913090_8c8b4_5f36cbc30cdfb.jpg,0.680851391282465
214,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_f7fca_5fabfde4a67d7.jpg,0.6791133069014248
212,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3641033_3ad4a_60bc3efb7d691.jpg,0.6777666159233906
381,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_b89c4_6016ca0584ee7.jpg,0.67674255486891
309,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/186544_7df7d_5919c147b7b5a.jpg,0.6765752314543878
306,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_21747_5e7f48c3cbb9e.jpg,0.6739685529505564
96,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_88ebe_5e7f48cc47ca5.jpg,0.6733392769918456
389,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_6a270_5fa98eee00171.jpg,0.6721985893852908
68,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_814f9_592842a1eab1f.jpg,0.6714742343044853
14,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_2266a_5f6148eb457ec.jpg,0.6709990764991
279,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_3d4af_604d613193a6b.jpg,0.6675457613224899
154,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_f2224_604c9e00cc956.jpg,0.6659507520610146
235,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_34ba5_5f36bfcce1486.jpg,0.664635383633832
359,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_fbc6a_5ff108aab4e26.jpg,0.6637968165287378
185,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_7d2fd_6016ca2f50228.jpg,0.6611781332877958
382,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235117_fbccb_5fabf6282b0d7.jpg,0.6533646346996632
32,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_97d61_604c9dfa47eb4.jpg,0.6519650021782465
275,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2907442_5104d_5f34c8e5ceb57.jpg,0.651397128445462
258,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/54822_702b0_58cea15607d51.jpg,0.650066879928304
145,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_079ea_604c9e089264a.jpg,0.6498178514733876
63,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_1a7b4_592842b77316b.jpg,0.6494359901815102
240,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_2e65b_5ff108386f70d.jpg,0.6492907416947802
385,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_6a6e0_604c9de21ff12.jpg,0.6487091484004935
155,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_9becc_5f36bf9598384.jpg,0.6482060526491703
285,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_1a33a_5fa98c7b8c95c.jpg,0.6473407095213138
281,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3270717_208b0_5fb95460caeef.jpg,0.6465504694969765
210,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_4fffc_604d6114d483c.jpg,0.6461594570449853
236,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_fcd0c_604c735a80d98.jpg,0.6445908238459696
181,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_028b3_5f36bf62f2a44.jpg,0.6416985731389643
348,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_2f830_5ff1086bac332.jpg,0.6413468851473566
194,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_5f219_604c9dd921f52.jpg,0.6405772840186558
351,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_11da0_604c9c040d6b1.jpg,0.6405217710698122
106,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_69711_604c20abda9e2.jpg,0.6401114003446143
377,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/54822_c84d0_58cea16d92e9a.jpg,0.6401072346003162
174,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_f2579_604c9dde81545.jpg,0.6378135924917766
1,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_cd0d1_6032b437d7165.jpg,0.6376232004113959
257,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_dce94_5f6146dbae939.jpg,0.6368891546260729
28,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_86fd4_6016c9ec3ccdd.jpg,0.6361736560511985
157,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_f822a_608d9ea3c5873.jpg,0.6355686143663553
301,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_c588a_604c73c44e1bf.jpg,0.6355284411384721
243,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_27b80_592842a127898.jpg,0.6353863673776442
349,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_bb3e8_604d6160bc5fc.jpg,0.6352224910369104
204,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_144af_5fb3cf3f82a1a.jpg,0.634365486619098
384,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_d5d77_5f614a4524172.jpg,0.6331113611345305
75,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_b5a57_5f6149be0c854.jpg,0.6330733435274035
172,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_a4f25_5add012df3385.jpg,0.6328609582548133
118,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_d8312_5f6149c2f03ed.jpg,0.6326624998994826
136,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/54822_7b12a_58cea165cd48f.jpg,0.6304897710421876
197,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229409_29e6e_5fa98c9728b21.jpg,0.6303865634461677
307,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_92706_604d613358cf8.jpg,0.6290882773863855
262,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3456005_66a2a_604aa460a0bd5.jpg,0.6254521980243011
217,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_77584_604c9d4120c35.jpg,0.6248619728289967
325,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_51825_604c9de3b90ce.jpg,0.624653636590679
111,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_ca93a_5f1dc13ca7dc1.jpg,0.623995501113898
163,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3317197_6c007_5fce4688989ae.jpg,0.6227585499563975
133,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_5facd_604c7352d2242.jpg,0.6216803418613996
144,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_fe9b2_6071631e381c7.jpg,0.6202523531135833
122,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_3571a_6032b4420a2f2.jpg,0.6200447496490273
411,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_d299c_5c9f7aebaad90.jpg,0.6196139320334858
107,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_7fe41_604c73fb31fb2.jpg,0.6178927885982701
131,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_e1da3_604c7439643fd.jpg,0.6169881909067736
356,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_c835d_5fabfdeb94e4f.jpg,0.6169659874685021
24,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_d2465_604c9da966566.jpg,0.6167701812473023
402,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346325_66de4_5ff10509a7422.jpg,0.6159376383593618
269,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_7627f_6016ca3ef2cf2.jpg,0.6157421448729844
7,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3641033_eb7d1_60bc3e6596fc3.jpg,0.6152034032584953
390,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2923010_a38c5_5f3973b3a870c.jpg,0.6146804068320603
408,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_6ad4c_604c9ded4186a.jpg,0.613991486484784
27,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_6a04d_5f61498e3ce45.jpg,0.6126781453087998
352,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1360360_9156d_5c9f7af34a5dc.jpg,0.6121316623344927
169,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3402213_d416b_6016ca381ac0f.jpg,0.6121015419514063
56,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_30c9b_5f6143cd8788c.jpg,0.6118103546153966
300,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_615f5_5e7f48c418669.jpg,0.6116251766005789
277,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_e64a1_5ff108a90beb9.jpg,0.6109378062033105
379,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_35240_604c9df207f31.jpg,0.6108317819140071
25,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_9fe66_604c7339df00d.jpg,0.6101364582778801
278,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346325_97c73_5ff10568a03a2.jpg,0.6086704598204584
158,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_414e4_604c9debac729.jpg,0.608590844496228
87,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_737b9_5f36bf9217e7d.jpg,0.6077967416432264
340,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_35cf4_592842a1580de.jpg,0.6074042911856924
229,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3317197_1ea13_5fce4760cfce4.jpg,0.6059840778314929
220,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_cbe1d_5f1dc14b90aa9.jpg,0.6057676517085689
329,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_2f05b_5f2a0e4c63ea9.jpg,0.604488110426018
16,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_e2e73_604c9c2630a83.jpg,0.6044681617742992
371,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346361_6a9fc_5ff108b564493.jpg,0.6042886508851614
137,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_2d7c7_604c1fd02d899.jpg,0.6032698203437719
180,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_caedb_5f36bfa8d0a86.jpg,0.6029873926467766
228,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3458109_93881_604c2069cfeaf.jpg,0.6002942370172608
130,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461585_88d92_604d9661d7c5d.jpg,0.6001757206534483
237,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_3d360_5f36bf7ee3f6e.jpg,0.5999598702283254
21,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_3944d_604c7308611a8.jpg,0.5997746567372491
388,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459857_9bf5e_604c9dd237be2.jpg,0.5995053501452546
361,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_2e64b_5f1dc13dd32ed.jpg,0.5951781884087346
332,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3235221_48099_5fabfde80a709.jpg,0.5944877019953798
140,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3346325_bab3b_5ff1057134881.jpg,0.5935029411734823
337,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548573_11df5_608d8fc7afa44.jpg,0.5929972591521493
335,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3229761_3e91a_5fa9a93746fb7.jpg,0.5928853363273014
326,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/367210_ef3c4_592842ba773a4.jpg,0.5910490127161248
315,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_29262_5f6149bc82602.jpg,0.5901872277108023
13,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_d42a3_5add012ea4850.jpg,0.588755363734597
319,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_fbeaa_604c730d9dcd4.jpg,0.5882605938027127
287,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3493677_27e80_607161e405c56.jpg,0.5880793372263632
141,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461585_74a6d_604d966747bb0.jpg,0.5875706162712205
375,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548573_5a394_608d8fbcb564c.jpg,0.5871021556538153
184,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3431821_750a8_6032b4c37f45c.jpg,0.5868869025899361
263,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3026898_17618_5f6143f1e2a70.jpg,0.5857932631283658
40,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2095738_734a4_5e7f48cd8dc81.jpg,0.5850458480609548
358,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_afa02_5f1dc13b8123e.jpg,0.5849557249903296
183,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3596421_503f6801e9c27661b39e9dd01ffcc843.jpg,0.5847751896971649
132,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459853_898a7_604c9c1cb2fcf.jpg,0.5832127655847459
72,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3459513_ab711_604c7485f0106.jpg,0.5829707984691161
369,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3317197_29033_5fce46e110420.jpg,0.5811517855697534
244,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2819646_7cc65_5f1dc0b46bf17.jpg,0.5811206171824148
